LU_ID,Land-Use,Sub Crop,PerAcreORPerCell,TopographySlopes,StreamBorder,Year,Time of Year,Frequency,Time - Cost Type ,Action - Cost Type,Fixed/Variable,Cost Name,# Labor Hours, Value ,Context and/ or Calculations ,Description,Citation,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,$42.28 ,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Labor,Variable,Lime - Skilled Labor Costs,0.1,$2.00 ,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Equipment,Variable,Lime - Equipment Costs,,$4.88 ,$24.40 / 5years          (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Input,Variable,Lime - Material Costs,,$9.00 ,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years),,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Equipment,Variable,Pickup truck - Equipment Costs,,$75.03 ,"10,000 miles for 50 acre/year",,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
